"","Provincia","Año_Trimestre","Transacciones"
"4405","País Vasco"," 2018_1º","5607"
"4406","País Vasco"," 2018_2º","6018"
"4407","País Vasco"," 2018_3º","4905"
"4408","País Vasco"," 2018_4º","6636"
"4409","País Vasco"," 2019_1º","5776"
"4410","País Vasco"," 2019_2º","6490"
"4411","País Vasco"," 2019_3º","4871"
"4412","País Vasco"," 2019_4º","6507"
"4413","País Vasco"," 2020_1º","5071"
"4414","País Vasco"," 2020_2º","4216"
"4415","País Vasco"," 2020_3º","4951"
"4416","País Vasco"," 2020_4º","6451"
"4417","País Vasco"," 2021_1º","6275"
"4418","País Vasco"," 2021_2º","6480"
"4419","País Vasco"," 2021_3º","5493"
"4420","País Vasco"," 2021_4º","7117"
"4421","País Vasco"," 2022_1º","6579"
"4422","País Vasco"," 2022_2º","7225"
"4423","País Vasco"," 2022_3º","5636"
"4424","País Vasco"," 2022_4º","6518"
"4425","País Vasco"," 2023_1º","5536"
"4426","País Vasco"," 2023_2 (**)","5493"
"4427","País Vasco"," 2004_1º","4308"
"4428","País Vasco"," 2004_2º","4906"
"4429","País Vasco"," 2004_3º","3835"
"4430","País Vasco"," 2004_4º","4841"
"4431","País Vasco"," 2005_1º","4236"
"4432","País Vasco"," 2005_2º","5873"
"4433","País Vasco"," 2005_3º","4667"
"4434","País Vasco"," 2005_4º","7201"
"4435","País Vasco"," 2006_1º","5570"
"4436","País Vasco"," 2006_2º","6056"
"4437","País Vasco"," 2006_3º","5849"
"4438","País Vasco"," 2006_4º","7352"
"4439","País Vasco"," 2007_1º","7464"
"4440","País Vasco"," 2007_2º","7005"
"4441","País Vasco"," 2007_3º","5680"
"4442","País Vasco"," 2007_4º","6424"
"4443","País Vasco"," 2008_1º","5619"
"4444","País Vasco"," 2008_2º","5930"
"4445","País Vasco"," 2008_3º","4464"
"4446","País Vasco"," 2008_4º","5109"
"4447","Araba/Alava"," 2009_1º","798"
"4448","Araba/Alava"," 2009_2º","780"
"4449","Araba/Alava"," 2009_3º","741"
"4450","Araba/Alava"," 2009_4º","1348"
"4451","Araba/Alava"," 2010_1º","1542"
"4452","Araba/Alava"," 2010_2º","1872"
"4453","Araba/Alava"," 2010_3º","543"
"4454","Araba/Alava"," 2010_4º","1257"
"4455","Araba/Alava"," 2011_1º","505"
"4456","Araba/Alava"," 2011_2º","744"
"4457","Araba/Alava"," 2011_3º","706"
"4458","Araba/Alava"," 2011_4º","1396"
"4459","Araba/Alava"," 2012_1º","523"
"4460","Araba/Alava"," 2012_2º","587"
"4461","Araba/Alava"," 2012_3º","743"
"4462","Araba/Alava"," 2012_4º","1565"
"4463","Araba/Alava"," 2013_1º","339"
"4464","Araba/Alava"," 2013_2º","376"
"4465","Araba/Alava"," 2013_3º","302"
"4466","Araba/Alava"," 2013_4º","628"
"4467","Araba/Alava"," 2014_1º","470"
"4468","Araba/Alava"," 2014_2º","380"
"4469","Araba/Alava"," 2014_3º","326"
"4470","Araba/Alava"," 2014_4º","580"
"4471","Araba/Alava"," 2015_1º","361"
"4472","Araba/Alava"," 2015_2º","492"
"4473","Araba/Alava"," 2015_3º","468"
"4474","Araba/Alava"," 2015_4º","579"
"4475","Araba/Alava"," 2016_1º","523"
"4476","Araba/Alava"," 2016_2º","651"
"4477","Araba/Alava"," 2016_3º","502"
"4478","Araba/Alava"," 2016_4º","730"
"4479","Araba/Alava"," 2017_1º","764"
"4480","Araba/Alava"," 2017_2º","761"
"4481","Araba/Alava"," 2017_3º","652"
"4482","Araba/Alava"," 2017_4º","805"
"4483","Araba/Alava"," 2018_1º","964"
"4484","Araba/Alava"," 2018_2º","854"
"4485","Araba/Alava"," 2018_3º","692"
"4486","Araba/Alava"," 2018_4º","930"
"4487","Araba/Alava"," 2019_1º","932"
"4488","Araba/Alava"," 2019_2º","999"
"4489","Araba/Alava"," 2019_3º","690"
"4490","Araba/Alava"," 2019_4º","899"
"4491","Araba/Alava"," 2020_1º","828"
"4492","Araba/Alava"," 2020_2º","541"
"4493","Araba/Alava"," 2020_3º","757"
"4494","Araba/Alava"," 2020_4º","1008"
"4495","Araba/Alava"," 2021_1º","939"
"4496","Araba/Alava"," 2021_2º","899"
"4497","Araba/Alava"," 2021_3º","858"
"4498","Araba/Alava"," 2021_4º","933"
"4499","Araba/Alava"," 2022_1º","1035"
"4500","Araba/Alava"," 2022_2º","1010"
"4501","Araba/Alava"," 2022_3º","979"
"4502","Araba/Alava"," 2022_4º","889"
"4503","Araba/Alava"," 2023_1º","787"
"4504","Araba/Alava"," 2023_2 (**)","921"
"4505","Araba/Alava"," 2004_1º","1038"
"4506","Araba/Alava"," 2004_2º","678"
"4507","Araba/Alava"," 2004_3º","710"
"4508","Araba/Alava"," 2004_4º","810"
"4509","Araba/Alava"," 2005_1º","658"
"4510","Araba/Alava"," 2005_2º","905"
"4511","Araba/Alava"," 2005_3º","839"
"4512","Araba/Alava"," 2005_4º","982"
"4513","Araba/Alava"," 2006_1º","897"
"4514","Araba/Alava"," 2006_2º","963"
"4515","Araba/Alava"," 2006_3º","1126"
"4516","Araba/Alava"," 2006_4º","1189"
"4517","Araba/Alava"," 2007_1º","1486"
"4518","Araba/Alava"," 2007_2º","1343"
"4519","Araba/Alava"," 2007_3º","949"
"4520","Araba/Alava"," 2007_4º","820"
"4521","Araba/Alava"," 2008_1º","968"
"4522","Araba/Alava"," 2008_2º","1159"
"4523","Araba/Alava"," 2008_3º","1030"
"4524","Araba/Alava"," 2008_4º","763"
"4525","Gipuzkoa"," 2009_1º","1263"
"4526","Gipuzkoa"," 2009_2º","1220"
"4527","Gipuzkoa"," 2009_3º","1370"
"4528","Gipuzkoa"," 2009_4º","1580"
"4529","Gipuzkoa"," 2010_1º","1490"
"4530","Gipuzkoa"," 2010_2º","1953"
"4531","Gipuzkoa"," 2010_3º","1101"
"4532","Gipuzkoa"," 2010_4º","1791"
"4533","Gipuzkoa"," 2011_1º","1000"
"4534","Gipuzkoa"," 2011_2º","1126"
"4535","Gipuzkoa"," 2011_3º","1570"
"4536","Gipuzkoa"," 2011_4º","2139"
"4537","Gipuzkoa"," 2012_1º","766"
"4538","Gipuzkoa"," 2012_2º","1350"
"4539","Gipuzkoa"," 2012_3º","792"
"4540","Gipuzkoa"," 2012_4º","1850"
"4541","Gipuzkoa"," 2013_1º","550"
"4542","Gipuzkoa"," 2013_2º","859"
"4543","Gipuzkoa"," 2013_3º","818"
"4544","Gipuzkoa"," 2013_4º","1410"
"4545","Gipuzkoa"," 2014_1º","1008"
"4546","Gipuzkoa"," 2014_2º","1245"
"4547","Gipuzkoa"," 2014_3º","1031"
"4548","Gipuzkoa"," 2014_4º","1641"
"4549","Gipuzkoa"," 2015_1º","1094"
"4550","Gipuzkoa"," 2015_2º","1218"
"4551","Gipuzkoa"," 2015_3º","1359"
"4552","Gipuzkoa"," 2015_4º","1819"
"4553","Gipuzkoa"," 2016_1º","1508"
"4554","Gipuzkoa"," 2016_2º","1604"
"4555","Gipuzkoa"," 2016_3º","1368"
"4556","Gipuzkoa"," 2016_4º","1660"
"4557","Gipuzkoa"," 2017_1º","1816"
"4558","Gipuzkoa"," 2017_2º","1851"
"4559","Gipuzkoa"," 2017_3º","1447"
"4560","Gipuzkoa"," 2017_4º","1857"
"4561","Gipuzkoa"," 2018_1º","1792"
"4562","Gipuzkoa"," 2018_2º","1875"
"4563","Gipuzkoa"," 2018_3º","1550"
"4564","Gipuzkoa"," 2018_4º","2167"
"4565","Gipuzkoa"," 2019_1º","1853"
"4566","Gipuzkoa"," 2019_2º","2182"
"4567","Gipuzkoa"," 2019_3º","1769"
"4568","Gipuzkoa"," 2019_4º","2185"
"4569","Gipuzkoa"," 2020_1º","1469"
"4570","Gipuzkoa"," 2020_2º","1429"
"4571","Gipuzkoa"," 2020_3º","1650"
"4572","Gipuzkoa"," 2020_4º","2250"
"4573","Gipuzkoa"," 2021_1º","2003"
"4574","Gipuzkoa"," 2021_2º","2056"
"4575","Gipuzkoa"," 2021_3º","1824"
"4576","Gipuzkoa"," 2021_4º","2274"
"4577","Gipuzkoa"," 2022_1º","1915"
"4578","Gipuzkoa"," 2022_2º","2400"
"4579","Gipuzkoa"," 2022_3º","1713"
"4580","Gipuzkoa"," 2022_4º","2301"
"4581","Gipuzkoa"," 2023_1º","1728"
"4582","Gipuzkoa"," 2023_2 (**)","1817"
"4583","Gipuzkoa"," 2004_1º","1831"
"4584","Gipuzkoa"," 2004_2º","1859"
"4585","Gipuzkoa"," 2004_3º","1746"
"4586","Gipuzkoa"," 2004_4º","1808"
"4587","Gipuzkoa"," 2005_1º","1555"
"4588","Gipuzkoa"," 2005_2º","1826"
"4589","Gipuzkoa"," 2005_3º","1640"
"4590","Gipuzkoa"," 2005_4º","2458"
"4591","Gipuzkoa"," 2006_1º","2126"
"4592","Gipuzkoa"," 2006_2º","2103"
"4593","Gipuzkoa"," 2006_3º","2271"
"4594","Gipuzkoa"," 2006_4º","2263"
"4595","Gipuzkoa"," 2007_1º","2007"
"4596","Gipuzkoa"," 2007_2º","1898"
"4597","Gipuzkoa"," 2007_3º","1726"
"4598","Gipuzkoa"," 2007_4º","2117"
"4599","Gipuzkoa"," 2008_1º","1706"
"4600","Gipuzkoa"," 2008_2º","1730"
"4601","Gipuzkoa"," 2008_3º","1596"
"4602","Gipuzkoa"," 2008_4º","1360"
"4603","Bizkaia"," 2009_1º","1781"
"4604","Bizkaia"," 2009_2º","2247"
"4605","Bizkaia"," 2009_3º","2208"
"4606","Bizkaia"," 2009_4º","2388"
"4607","Bizkaia"," 2010_1º","3020"
"4608","Bizkaia"," 2010_2º","3866"
"4609","Bizkaia"," 2010_3º","2045"
"4610","Bizkaia"," 2010_4º","2844"
"4611","Bizkaia"," 2011_1º","2114"
"4612","Bizkaia"," 2011_2º","2432"
"4613","Bizkaia"," 2011_3º","1816"
"4614","Bizkaia"," 2011_4º","2561"
"4615","Bizkaia"," 2012_1º","1295"
"4616","Bizkaia"," 2012_2º","1390"
"4617","Bizkaia"," 2012_3º","1335"
"4618","Bizkaia"," 2012_4º","2799"
"4619","Bizkaia"," 2013_1º","842"
"4620","Bizkaia"," 2013_2º","1415"
"4621","Bizkaia"," 2013_3º","1353"
"4622","Bizkaia"," 2013_4º","1844"
"4623","Bizkaia"," 2014_1º","1561"
"4624","Bizkaia"," 2014_2º","1812"
"4625","Bizkaia"," 2014_3º","1597"
"4626","Bizkaia"," 2014_4º","2361"
"4627","Bizkaia"," 2015_1º","2134"
"4628","Bizkaia"," 2015_2º","2494"
"4629","Bizkaia"," 2015_3º","1763"
"4630","Bizkaia"," 2015_4º","2787"
"4631","Bizkaia"," 2016_1º","2358"
"4632","Bizkaia"," 2016_2º","2876"
"4633","Bizkaia"," 2016_3º","2004"
"4634","Bizkaia"," 2016_4º","2946"
"4635","Bizkaia"," 2017_1º","2670"
"4636","Bizkaia"," 2017_2º","3005"
"4637","Bizkaia"," 2017_3º","2209"
"4638","Bizkaia"," 2017_4º","3072"
"4639","Bizkaia"," 2018_1º","2851"
"4640","Bizkaia"," 2018_2º","3289"
"4641","Bizkaia"," 2018_3º","2663"
"4642","Bizkaia"," 2018_4º","3539"
"4643","Bizkaia"," 2019_1º","2991"
"4644","Bizkaia"," 2019_2º","3309"
"4645","Bizkaia"," 2019_3º","2412"
"4646","Bizkaia"," 2019_4º","3423"
"4647","Bizkaia"," 2020_1º","2774"
"4648","Bizkaia"," 2020_2º","2246"
"4649","Bizkaia"," 2020_3º","2544"
"4650","Bizkaia"," 2020_4º","3193"
"4651","Bizkaia"," 2021_1º","3333"
"4652","Bizkaia"," 2021_2º","3525"
"4653","Bizkaia"," 2021_3º","2811"
"4654","Bizkaia"," 2021_4º","3910"
"4655","Bizkaia"," 2022_1º","3629"
"4656","Bizkaia"," 2022_2º","3815"
"4657","Bizkaia"," 2022_3º","2944"
"4658","Bizkaia"," 2022_4º","3328"
"4659","Bizkaia"," 2023_1º","3021"
"4660","Bizkaia"," 2023_2 (**)","2755"
"4661","Bizkaia"," 2004_1º","1439"
"4662","Bizkaia"," 2004_2º","2369"
"4663","Bizkaia"," 2004_3º","1379"
"4664","Bizkaia"," 2004_4º","2223"
"4665","Bizkaia"," 2005_1º","2023"
"4666","Bizkaia"," 2005_2º","3142"
"4667","Bizkaia"," 2005_3º","2188"
"4668","Bizkaia"," 2005_4º","3761"
"4669","Bizkaia"," 2006_1º","2547"
"4670","Bizkaia"," 2006_2º","2990"
"4671","Bizkaia"," 2006_3º","2452"
"4672","Bizkaia"," 2006_4º","3900"
"4673","Bizkaia"," 2007_1º","3971"
"4674","Bizkaia"," 2007_2º","3764"
"4675","Bizkaia"," 2007_3º","3005"
"4676","Bizkaia"," 2007_4º","3487"
"4677","Bizkaia"," 2008_1º","2945"
"4678","Bizkaia"," 2008_2º","3041"
"4679","Bizkaia"," 2008_3º","1838"
"4680","Bizkaia"," 2008_4º","2986"
"4681","Rioja (La)"," 2009_1º","1210"
"4682","Rioja (La)"," 2009_2º","1483"
"4683","Rioja (La)"," 2009_3º","1149"
"4684","Rioja (La)"," 2009_4º","1063"
"4685","Rioja (La)"," 2010_1º","881"
"4686","Rioja (La)"," 2010_2º","1470"
"4687","Rioja (La)"," 2010_3º","670"
"4688","Rioja (La)"," 2010_4º","1357"
"4689","Rioja (La)"," 2011_1º","547"
"4690","Rioja (La)"," 2011_2º","696"
"4691","Rioja (La)"," 2011_3º","499"
"4692","Rioja (La)"," 2011_4º","881"
"4693","Rioja (La)"," 2012_1º","451"
"4694","Rioja (La)"," 2012_2º","688"
"4695","Rioja (La)"," 2012_3º","702"
"4696","Rioja (La)"," 2012_4º","1152"
"4697","Rioja (La)"," 2013_1º","321"
"4698","Rioja (La)"," 2013_2º","650"
"4699","Rioja (La)"," 2013_3º","576"
"4700","Rioja (La)"," 2013_4º","706"
"4701","Rioja (La)"," 2014_1º","612"
"4702","Rioja (La)"," 2014_2º","616"
"4703","Rioja (La)"," 2014_3º","569"
"4704","Rioja (La)"," 2014_4º","956"
"4705","Rioja (La)"," 2015_1º","654"
"4706","Rioja (La)"," 2015_2º","858"
"4707","Rioja (La)"," 2015_3º","763"
"4708","Rioja (La)"," 2015_4º","849"
"4709","Rioja (La)"," 2016_1º","877"
"4710","Rioja (La)"," 2016_2º","828"
"4711","Rioja (La)"," 2016_3º","692"
"4712","Rioja (La)"," 2016_4º","858"
"4713","Rioja (La)"," 2017_1º","826"
"4714","Rioja (La)"," 2017_2º","1044"
"4715","Rioja (La)"," 2017_3º","861"
"4716","Rioja (La)"," 2017_4º","1017"
"4717","Rioja (La)"," 2018_1º","1087"
"4718","Rioja (La)"," 2018_2º","1124"
"4719","Rioja (La)"," 2018_3º","1070"
"4720","Rioja (La)"," 2018_4º","1378"
"4721","Rioja (La)"," 2019_1º","1089"
"4722","Rioja (La)"," 2019_2º","1062"
"4723","Rioja (La)"," 2019_3º","928"
"4724","Rioja (La)"," 2019_4º","1213"
"4725","Rioja (La)"," 2020_1º","872"
"4726","Rioja (La)"," 2020_2º","656"
"4727","Rioja (La)"," 2020_3º","992"
"4728","Rioja (La)"," 2020_4º","1284"
"4729","Rioja (La)"," 2021_1º","1003"
"4730","Rioja (La)"," 2021_2º","1306"
"4731","Rioja (La)"," 2021_3º","1284"
"4732","Rioja (La)"," 2021_4º","1536"
"4733","Rioja (La)"," 2022_1º","1284"
"4734","Rioja (La)"," 2022_2º","1450"
"4735","Rioja (La)"," 2022_3º","1134"
"4736","Rioja (La)"," 2022_4º","1275"
"4737","Rioja (La)"," 2023_1º","1017"
"4738","Rioja (La)"," 2023_2 (**)","1152"
"4739","Rioja (La)"," 2004_1º","2230"
"4740","Rioja (La)"," 2004_2º","2385"
"4741","Rioja (La)"," 2004_3º","1863"
"4742","Rioja (La)"," 2004_4º","2389"
"4743","Rioja (La)"," 2005_1º","1936"
"4744","Rioja (La)"," 2005_2º","2231"
"4745","Rioja (La)"," 2005_3º","2131"
"4746","Rioja (La)"," 2005_4º","2236"
"4747","Rioja (La)"," 2006_1º","2155"
"4748","Rioja (La)"," 2006_2º","2792"
"4749","Rioja (La)"," 2006_3º","2566"
"4750","Rioja (La)"," 2006_4º","2668"
"4751","Rioja (La)"," 2007_1º","1840"
"4752","Rioja (La)"," 2007_2º","2349"
"4753","Rioja (La)"," 2007_3º","2001"
"4754","Rioja (La)"," 2007_4º","1707"
"4755","Rioja (La)"," 2008_1º","1423"
"4756","Rioja (La)"," 2008_2º","1492"
"4757","Rioja (La)"," 2008_3º","1176"
"4758","Rioja (La)"," 2008_4º","1651"
"4759","Ceuta y Melilla"," 2009_1º","292"
"4760","Ceuta y Melilla"," 2009_2º","269"
"4761","Ceuta y Melilla"," 2009_3º","240"
"4762","Ceuta y Melilla"," 2009_4º","359"
"4763","Ceuta y Melilla"," 2010_1º","357"
"4764","Ceuta y Melilla"," 2010_2º","286"
"4765","Ceuta y Melilla"," 2010_3º","287"
"4766","Ceuta y Melilla"," 2010_4º","410"
"4767","Ceuta y Melilla"," 2011_1º","177"
"4768","Ceuta y Melilla"," 2011_2º","292"
"4769","Ceuta y Melilla"," 2011_3º","174"
"4770","Ceuta y Melilla"," 2011_4º","173"
"4771","Ceuta y Melilla"," 2012_1º","187"
"4772","Ceuta y Melilla"," 2012_2º","200"
"4773","Ceuta y Melilla"," 2012_3º","145"
"4774","Ceuta y Melilla"," 2012_4º","228"
"4775","Ceuta y Melilla"," 2013_1º","132"
"4776","Ceuta y Melilla"," 2013_2º","169"
"4777","Ceuta y Melilla"," 2013_3º","106"
"4778","Ceuta y Melilla"," 2013_4º","208"
"4779","Ceuta y Melilla"," 2014_1º","231"
"4780","Ceuta y Melilla"," 2014_2º","186"
"4781","Ceuta y Melilla"," 2014_3º","206"
"4782","Ceuta y Melilla"," 2014_4º","285"
"4783","Ceuta y Melilla"," 2015_1º","223"
"4784","Ceuta y Melilla"," 2015_2º","254"
"4785","Ceuta y Melilla"," 2015_3º","205"
"4786","Ceuta y Melilla"," 2015_4º","290"
"4787","Ceuta y Melilla"," 2016_1º","266"
"4788","Ceuta y Melilla"," 2016_2º","306"
"4789","Ceuta y Melilla"," 2016_3º","205"
"4790","Ceuta y Melilla"," 2016_4º","266"
"4791","Ceuta y Melilla"," 2017_1º","286"
"4792","Ceuta y Melilla"," 2017_2º","297"
"4793","Ceuta y Melilla"," 2017_3º","237"
"4794","Ceuta y Melilla"," 2017_4º","268"
"4795","Ceuta y Melilla"," 2018_1º","278"
"4796","Ceuta y Melilla"," 2018_2º","288"
"4797","Ceuta y Melilla"," 2018_3º","449"
"4798","Ceuta y Melilla"," 2018_4º","342"
"4799","Ceuta y Melilla"," 2019_1º","282"
"4800","Ceuta y Melilla"," 2019_2º","342"
"4801","Ceuta y Melilla"," 2019_3º","255"
"4802","Ceuta y Melilla"," 2019_4º","339"
"4803","Ceuta y Melilla"," 2020_1º","253"
"4804","Ceuta y Melilla"," 2020_2º","174"
"4805","Ceuta y Melilla"," 2020_3º","321"
"4806","Ceuta y Melilla"," 2020_4º","424"
"4807","Ceuta y Melilla"," 2021_1º","341"
"4808","Ceuta y Melilla"," 2021_2º","338"
"4809","Ceuta y Melilla"," 2021_3º","355"
"4810","Ceuta y Melilla"," 2021_4º","324"
"4811","Ceuta y Melilla"," 2022_1º","363"
"4812","Ceuta y Melilla"," 2022_2º","334"
"4813","Ceuta y Melilla"," 2022_3º","274"
"4814","Ceuta y Melilla"," 2022_4º","295"
"4815","Ceuta y Melilla"," 2023_1º","259"
"4816","Ceuta y Melilla"," 2023_2 (**)","266"
"4817","Ceuta y Melilla"," 2004_1º","792"
"4818","Ceuta y Melilla"," 2004_2º","863"
"4819","Ceuta y Melilla"," 2004_3º","778"
"4820","Ceuta y Melilla"," 2004_4º","685"
"4821","Ceuta y Melilla"," 2005_1º","493"
"4822","Ceuta y Melilla"," 2005_2º","494"
"4823","Ceuta y Melilla"," 2005_3º","392"
"4824","Ceuta y Melilla"," 2005_4º","611"
"4825","Ceuta y Melilla"," 2006_1º","462"
"4826","Ceuta y Melilla"," 2006_2º","616"
"4827","Ceuta y Melilla"," 2006_3º","485"
"4828","Ceuta y Melilla"," 2006_4º","808"
"4829","Ceuta y Melilla"," 2007_1º","647"
"4830","Ceuta y Melilla"," 2007_2º","597"
"4831","Ceuta y Melilla"," 2007_3º","421"
"4832","Ceuta y Melilla"," 2007_4º","381"
"4833","Ceuta y Melilla"," 2008_1º","355"
"4834","Ceuta y Melilla"," 2008_2º","309"
"4835","Ceuta y Melilla"," 2008_3º","316"
"4836","Ceuta y Melilla"," 2008_4º","271"
"4837","Ceuta"," 2009_1º","151"
"4838","Ceuta"," 2009_2º","123"
"4839","Ceuta"," 2009_3º","99"
"4840","Ceuta"," 2009_4º","161"
"4841","Ceuta"," 2010_1º","220"
"4842","Ceuta"," 2010_2º","129"
"4843","Ceuta"," 2010_3º","105"
"4844","Ceuta"," 2010_4º","254"
"4845","Ceuta"," 2011_1º","96"
"4846","Ceuta"," 2011_2º","99"
"4847","Ceuta"," 2011_3º","69"
"4848","Ceuta"," 2011_4º","71"
"4849","Ceuta"," 2012_1º","82"
"4850","Ceuta"," 2012_2º","78"
"4851","Ceuta"," 2012_3º","58"
"4852","Ceuta"," 2012_4º","97"
"4853","Ceuta"," 2013_1º","55"
"4854","Ceuta"," 2013_2º","77"
"4855","Ceuta"," 2013_3º","39"
"4856","Ceuta"," 2013_4º","107"
"4857","Ceuta"," 2014_1º","114"
"4858","Ceuta"," 2014_2º","96"
"4859","Ceuta"," 2014_3º","107"
"4860","Ceuta"," 2014_4º","140"
"4861","Ceuta"," 2015_1º","121"
"4862","Ceuta"," 2015_2º","132"
"4863","Ceuta"," 2015_3º","104"
"4864","Ceuta"," 2015_4º","148"
"4865","Ceuta"," 2016_1º","143"
"4866","Ceuta"," 2016_2º","167"
"4867","Ceuta"," 2016_3º","91"
"4868","Ceuta"," 2016_4º","137"
"4869","Ceuta"," 2017_1º","147"
"4870","Ceuta"," 2017_2º","136"
"4871","Ceuta"," 2017_3º","115"
"4872","Ceuta"," 2017_4º","127"
"4873","Ceuta"," 2018_1º","125"
"4874","Ceuta"," 2018_2º","119"
"4875","Ceuta"," 2018_3º","304"
"4876","Ceuta"," 2018_4º","209"
"4877","Ceuta"," 2019_1º","143"
"4878","Ceuta"," 2019_2º","168"
"4879","Ceuta"," 2019_3º","131"
"4880","Ceuta"," 2019_4º","196"
"4881","Ceuta"," 2020_1º","136"
"4882","Ceuta"," 2020_2º","109"
"4883","Ceuta"," 2020_3º","173"
"4884","Ceuta"," 2020_4º","195"
"4885","Ceuta"," 2021_1º","155"
"4886","Ceuta"," 2021_2º","167"
"4887","Ceuta"," 2021_3º","190"
"4888","Ceuta"," 2021_4º","144"
"4889","Ceuta"," 2022_1º","175"
"4890","Ceuta"," 2022_2º","150"
"4891","Ceuta"," 2022_3º","143"
"4892","Ceuta"," 2022_4º","150"
"4893","Ceuta"," 2023_1º","130"
"4894","Ceuta"," 2023_2 (**)","135"
"4895","Ceuta"," 2004_1º","241"
"4896","Ceuta"," 2004_2º","184"
"4897","Ceuta"," 2004_3º","265"
"4898","Ceuta"," 2004_4º","198"
"4899","Ceuta"," 2005_1º","195"
"4900","Ceuta"," 2005_2º","229"
"4901","Ceuta"," 2005_3º","174"
"4902","Ceuta"," 2005_4º","324"
"4903","Ceuta"," 2006_1º","174"
"4904","Ceuta"," 2006_2º","224"
"4905","Ceuta"," 2006_3º","220"
"4906","Ceuta"," 2006_4º","295"
"4907","Ceuta"," 2007_1º","249"
"4908","Ceuta"," 2007_2º","281"
"4909","Ceuta"," 2007_3º","223"
"4910","Ceuta"," 2007_4º","170"
"4911","Ceuta"," 2008_1º","179"
"4912","Ceuta"," 2008_2º","135"
"4913","Ceuta"," 2008_3º","182"
"4914","Ceuta"," 2008_4º","148"
"4915","Melilla"," 2009_1º","141"
"4916","Melilla"," 2009_2º","146"
"4917","Melilla"," 2009_3º","141"
"4918","Melilla"," 2009_4º","198"
"4919","Melilla"," 2010_1º","137"
"4920","Melilla"," 2010_2º","157"
"4921","Melilla"," 2010_3º","182"
"4922","Melilla"," 2010_4º","156"
"4923","Melilla"," 2011_1º","81"
"4924","Melilla"," 2011_2º","193"
"4925","Melilla"," 2011_3º","105"
"4926","Melilla"," 2011_4º","102"
"4927","Melilla"," 2012_1º","105"
"4928","Melilla"," 2012_2º","122"
"4929","Melilla"," 2012_3º","87"
"4930","Melilla"," 2012_4º","131"
"4931","Melilla"," 2013_1º","77"
"4932","Melilla"," 2013_2º","92"
"4933","Melilla"," 2013_3º","67"
"4934","Melilla"," 2013_4º","101"
"4935","Melilla"," 2014_1º","117"
"4936","Melilla"," 2014_2º","90"
"4937","Melilla"," 2014_3º","99"
"4938","Melilla"," 2014_4º","145"
"4939","Melilla"," 2015_1º","102"
"4940","Melilla"," 2015_2º","122"
"4941","Melilla"," 2015_3º","101"
"4942","Melilla"," 2015_4º","142"
"4943","Melilla"," 2016_1º","123"
"4944","Melilla"," 2016_2º","139"
"4945","Melilla"," 2016_3º","114"
"4946","Melilla"," 2016_4º","129"
"4947","Melilla"," 2017_1º","139"
"4948","Melilla"," 2017_2º","161"
"4949","Melilla"," 2017_3º","122"
"4950","Melilla"," 2017_4º","141"
"4951","Melilla"," 2018_1º","153"
"4952","Melilla"," 2018_2º","169"
"4953","Melilla"," 2018_3º","145"
"4954","Melilla"," 2018_4º","133"
"4955","Melilla"," 2019_1º","139"
"4956","Melilla"," 2019_2º","174"
"4957","Melilla"," 2019_3º","124"
